time_s,base_tilt_deg,angle_deg,error_deg,command_deg
11.93750,6.0000,0.0010,-0.0010,0.9673
11.96875,6.0000,0.0041,-0.0041,0.9667
12.00000,6.0000,-0.0028,0.0028,0.9661
12.03125,6.0000,-0.0117,0.0117,0.9663
12.06250,6.0000,-0.0148,0.0148,0.9663
12.09375,6.0000,-0.0122,0.0122,0.9646
12.12500,6.0000,-0.0066,0.0066,0.9675
12.15625,6.0000,0.0044,-0.0044,0.9634
12.18750,6.0000,0.0033,-0.0033,0.9645
12.21875,6.0000,0.0074,-0.0074,0.9654
12.25000,6.0000,0.0093,-0.0093,0.9646
12.28125,6.0000,0.0052,-0.0052,0.9620
12.31250,6.0000,0.0014,-0.0014,0.9631
12.34375,6.0000,0.0094,-0.0094,0.9693
12.37500,6.0000,0.0186,-0.0186,0.9607
12.40625,6.0000,0.0013,-0.0013,0.9655
12.43750,6.0000,0.0030,-0.0030,0.9661
12.46875,6.0000,0.0020,-0.0020,0.9652
12.50000,6.0000,-0.0025,0.0025,0.9669
12.53125,6.0000,-0.0043,0.0043,0.9642
12.56250,6.0000,-0.0090,0.0090,0.9649
12.59375,6.0000,-0.0036,0.0036,0.9661
12.62500,6.0000,0.0046,-0.0046,0.9662
12.65625,6.0000,0.0060,-0.0060,0.9621
12.68750,6.0000,0.0006,-0.0006,0.9654
12.71875,6.0000,0.0074,-0.0074,0.9633
12.75000,6.0000,0.0084,-0.0084,0.9648
12.78125,6.0000,0.0117,-0.0117,0.9606
12.81250,6.0000,0.0094,-0.0094,0.9676
12.84375,6.0000,0.0189,-0.0189,0.9623
12.87500,6.0000,0.0079,-0.0079,0.9642
12.90625,6.0000,0.0052,-0.0052,0.9648
12.93750,6.0000,0.0039,-0.0039,0.9660
12.96875,6.0000,0.0027,-0.0027,0.9631
13.00000,6.0000,-0.0025,0.0025,0.9673
13.03125,6.0000,0.0026,-0.0026,0.9645
13.06250,6.0000,-0.0018,0.0018,0.9648
13.09375,6.0000,-0.0012,0.0012,0.9678
13.12500,6.0000,0.0020,-0.0020,0.9667
13.15625,6.0000,-0.0051,0.0051,0.9621
13.18750,6.0000,-0.0130,0.0130,0.9678
13.21875,6.0000,-0.0005,0.0005,0.9654
13.25000,6.0000,0.0011,-0.0011,0.9632
13.28125,6.0000,0.0014,-0.0014,0.9666
13.31250,6.0000,0.0084,-0.0084,0.9659
13.34375,6.0000,0.0048,-0.0048,0.9629
13.37500,6.0000,-0.0029,0.0029,0.9640
13.40625,6.0000,0.0012,-0.0012,0.9686
13.43750,6.0000,0.0088,-0.0088,0.9628
13.46875,6.0000,-0.0017,0.0017,0.9653
13.50000,6.0000,-0.0003,0.0003,0.9658
13.53125,6.0000,0.0012,-0.0012,0.9653
13.56250,6.0000,0.0003,-0.0003,0.9670
13.59375,6.0000,-0.0005,0.0005,0.9625
13.62500,6.0000,-0.0067,0.0067,0.9677
13.65625,6.0000,0.0023,-0.0023,0.9637
13.68750,6.0000,-0.0003,0.0003,0.9678
13.71875,6.0000,0.0036,-0.0036,0.9630
13.75000,6.0000,-0.0042,0.0042,0.9670
13.78125,6.0000,0.0001,-0.0001,0.9662
13.81250,6.0000,-0.0025,0.0025,0.9653
13.84375,6.0000,-0.0064,0.0064,0.9677
13.87500,6.0000,-0.0057,0.0057,0.9675
13.90625,6.0000,-0.0105,0.0105,0.9671
13.93750,6.0000,-0.0160,0.0160,0.9672
13.96875,6.0000,-0.0177,0.0177,0.9656
14.00000,6.0000,-0.0157,0.0157,0.9684
14.03125,6.0000,-0.0058,0.0058,0.9643
14.06250,6.0000,-0.0055,0.0055,0.9672
14.09375,6.0000,0.0015,-0.0015,0.9669
14.12500,6.0000,-0.0003,0.0003,0.9656
14.15625,6.0000,-0.0071,0.0071,0.9654
14.18750,6.0000,-0.0094,0.0094,0.9695
14.21875,6.0000,-0.0063,0.0063,0.9662
14.25000,6.0000,-0.0150,0.0150,0.9683
14.28125,6.0000,-0.0168,0.0168,0.9668
14.31250,6.0000,-0.0193,0.0193,0.9659
14.34375,6.0000,-0.0154,0.0154,0.9693
14.37500,6.0000,-0.0055,0.0055,0.9629
14.40625,6.0000,-0.0086,0.0086,0.9677
14.43750,6.0000,0.0027,-0.0027,0.9615
14.46875,6.0000,0.0018,-0.0018,0.9665
14.50000,6.0000,0.0139,-0.0139,0.9662
14.53125,6.0000,0.0115,-0.0115,0.9611
14.56250,6.0000,-0.0001,0.0001,0.9685
